study,influence,group_id,theta,pre_influence,post_influence,subject_id,task_id,original_condition,group_task
lorenz2011,1,081113_1518,639,200.0,150.0,2_081113_1518,lorenz2017_task_639,Decentralized_ full_info,081113_1518_lorenz2017_task_639
lorenz2011,1,081113_1518,639,500.0,400.0,3_081113_1518,lorenz2017_task_639,Decentralized_ full_info,081113_1518_lorenz2017_task_639
lorenz2011,1,081113_1518,639,100.0,1234.0,4_081113_1518,lorenz2017_task_639,Decentralized_ full_info,081113_1518_lorenz2017_task_639
lorenz2011,1,081113_1518,639,10000.0,7500.0,5_081113_1518,lorenz2017_task_639,Decentralized_ full_info,081113_1518_lorenz2017_task_639
lorenz2011,1,081113_1518,639,50.0,80.0,6_081113_1518,lorenz2017_task_639,Decentralized_ full_info,081113_1518_lorenz2017_task_639
lorenz2011,1,081113_1518,639,200.0,400.0,7_081113_1518,lorenz2017_task_639,Decentralized_ full_info,081113_1518_lorenz2017_task_639
lorenz2011,1,081113_1518,639,300.0,500.0,8_081113_1518,lorenz2017_task_639,Decentralized_ full_info,081113_1518_lorenz2017_task_639
lorenz2011,1,081113_1518,639,700.0,3000.0,9_081113_1518,lorenz2017_task_639,Decentralized_ full_info,081113_1518_lorenz2017_task_639
lorenz2011,1,081113_1518,639,20.0,300.0,10_081113_1518,lorenz2017_task_639,Decentralized_ full_info,081113_1518_lorenz2017_task_639
lorenz2011,1,081113_1518,639,200.0,5000.0,11_081113_1518,lorenz2017_task_639,Decentralized_ full_info,081113_1518_lorenz2017_task_639
lorenz2011,1,081113_1518,639,5000.0,2000.0,12_081113_1518,lorenz2017_task_639,Decentralized_ full_info,081113_1518_lorenz2017_task_639
lorenz2011,0,081113_1518,9272,50.0,20.0,1_081113_1518,lorenz2017_task_9272,Solo,081113_1518_lorenz2017_task_9272
lorenz2011,0,081113_1518,9272,1000.0,1111.0,2_081113_1518,lorenz2017_task_9272,Solo,081113_1518_lorenz2017_task_9272
lorenz2011,0,081113_1518,9272,5000.0,6500.0,3_081113_1518,lorenz2017_task_9272,Solo,081113_1518_lorenz2017_task_9272
lorenz2011,0,081113_1518,9272,5000.0,60000.0,4_081113_1518,lorenz2017_task_9272,Solo,081113_1518_lorenz2017_task_9272
lorenz2011,0,081113_1518,9272,3000000.0,3500000.0,5_081113_1518,lorenz2017_task_9272,Solo,081113_1518_lorenz2017_task_9272
lorenz2011,0,081113_1518,9272,1000000.0,400000.0,6_081113_1518,lorenz2017_task_9272,Solo,081113_1518_lorenz2017_task_9272
lorenz2011,0,081113_1518,9272,7000000.0,500000.0,7_081113_1518,lorenz2017_task_9272,Solo,081113_1518_lorenz2017_task_9272
lorenz2011,0,081113_1518,9272,10000.0,400.0,8_081113_1518,lorenz2017_task_9272,Solo,081113_1518_lorenz2017_task_9272
lorenz2011,0,081113_1518,9272,800000.0,700000.0,9_081113_1518,lorenz2017_task_9272,Solo,081113_1518_lorenz2017_task_9272
lorenz2011,0,081113_1518,9272,1000.0,5000.0,10_081113_1518,lorenz2017_task_9272,Solo,081113_1518_lorenz2017_task_9272
lorenz2011,0,081113_1518,9272,5000.0,2000.0,11_081113_1518,lorenz2017_task_9272,Solo,081113_1518_lorenz2017_task_9272
lorenz2011,0,081113_1518,9272,5000.0,3500.0,12_081113_1518,lorenz2017_task_9272,Solo,081113_1518_lorenz2017_task_9272
lorenz2011,0,081114_0709,184,107.0,112.0,1_081114_0709,lorenz2017_task_184,Solo,081114_0709_lorenz2017_task_184
lorenz2011,0,081114_0709,184,30.0,40.0,2_081114_0709,lorenz2017_task_184,Solo,081114_0709_lorenz2017_task_184
lorenz2011,0,081114_0709,184,100.0,25.0,3_081114_0709,lorenz2017_task_184,Solo,081114_0709_lorenz2017_task_184
lorenz2011,0,081114_0709,184,180.0,180.0,4_081114_0709,lorenz2017_task_184,Solo,081114_0709_lorenz2017_task_184
lorenz2011,0,081114_0709,184,100.0,80.0,5_081114_0709,lorenz2017_task_184,Solo,081114_0709_lorenz2017_task_184
lorenz2011,0,081114_0709,184,175.0,182.0,6_081114_0709,lorenz2017_task_184,Solo,081114_0709_lorenz2017_task_184
lorenz2011,0,081114_0709,184,190.0,120.0,7_081114_0709,lorenz2017_task_184,Solo,081114_0709_lorenz2017_task_184
lorenz2011,0,081114_0709,184,100.0,60.0,8_081114_0709,lorenz2017_task_184,Solo,081114_0709_lorenz2017_task_184
lorenz2011,0,081114_0709,184,30.0,80.0,9_081114_0709,lorenz2017_task_184,Solo,081114_0709_lorenz2017_task_184
lorenz2011,0,081114_0709,184,1.0,4000.0,10_081114_0709,lorenz2017_task_184,Solo,081114_0709_lorenz2017_task_184
lorenz2011,0,081114_0709,184,700.0,50.0,11_081114_0709,lorenz2017_task_184,Solo,081114_0709_lorenz2017_task_184
lorenz2011,0,081114_0709,184,90.0,163.0,12_081114_0709,lorenz2017_task_184,Solo,081114_0709_lorenz2017_task_184
lorenz2011,1,081114_0709,734,200.0,428.0,1_081114_0709,lorenz2017_task_734,Decentralized_ aggregated,081114_0709_lorenz2017_task_734
lorenz2011,1,081114_0709,734,600.0,580.0,2_081114_0709,lorenz2017_task_734,Decentralized_ aggregated,081114_0709_lorenz2017_task_734
lorenz2011,1,081114_0709,734,500.0,650.0,3_081114_0709,lorenz2017_task_734,Decentralized_ aggregated,081114_0709_lorenz2017_task_734
lorenz2011,1,081114_0709,734,270.0,370.0,4_081114_0709,lorenz2017_task_734,Decentralized_ aggregated,081114_0709_lorenz2017_task_734
lorenz2011,1,081114_0709,734,80.0,450.0,5_081114_0709,lorenz2017_task_734,Decentralized_ aggregated,081114_0709_lorenz2017_task_734
lorenz2011,1,081114_0709,734,500.0,500.0,6_081114_0709,lorenz2017_task_734,Decentralized_ aggregated,081114_0709_lorenz2017_task_734
lorenz2011,1,081114_0709,734,250.0,350.0,7_081114_0709,lorenz2017_task_734,Decentralized_ aggregated,081114_0709_lorenz2017_task_734
lorenz2011,1,081114_0709,734,1000.0,1600.0,8_081114_0709,lorenz2017_task_734,Decentralized_ aggregated,081114_0709_lorenz2017_task_734
lorenz2011,1,081114_0709,734,400.0,520.0,9_081114_0709,lorenz2017_task_734,Decentralized_ aggregated,081114_0709_lorenz2017_task_734
lorenz2011,1,081114_0709,734,30.0,512.0,10_081114_0709,lorenz2017_task_734,Decentralized_ aggregated,081114_0709_lorenz2017_task_734
lorenz2011,1,081114_0709,734,400.0,500.0,11_081114_0709,lorenz2017_task_734,Decentralized_ aggregated,081114_0709_lorenz2017_task_734
lorenz2011,1,081114_0709,734,600.0,601.0,12_081114_0709,lorenz2017_task_734,Decentralized_ aggregated,081114_0709_lorenz2017_task_734
lorenz2011,1,081114_0709,10067,1025.0,10000.0,1_081114_0709,lorenz2017_task_10067,Decentralized_ full_info,081114_0709_lorenz2017_task_10067
lorenz2011,1,081114_0709,10067,5000.0,12000.0,2_081114_0709,lorenz2017_task_10067,Decentralized_ full_info,081114_0709_lorenz2017_task_10067
lorenz2011,1,081114_0709,10067,10000.0,20000.0,3_081114_0709,lorenz2017_task_10067,Decentralized_ full_info,081114_0709_lorenz2017_task_10067
lorenz2011,1,081114_0709,10067,10000.0,21000.0,4_081114_0709,lorenz2017_task_10067,Decentralized_ full_info,081114_0709_lorenz2017_task_10067
lorenz2011,1,081114_0709,10067,50000.0,25000.0,5_081114_0709,lorenz2017_task_10067,Decentralized_ full_info,081114_0709_lorenz2017_task_10067
lorenz2011,1,081114_0709,10067,3000.0,8000.0,6_081114_0709,lorenz2017_task_10067,Decentralized_ full_info,081114_0709_lorenz2017_task_10067
lorenz2011,1,081114_0709,10067,20000.0,1000.0,7_081114_0709,lorenz2017_task_10067,Decentralized_ full_info,081114_0709_lorenz2017_task_10067
lorenz2011,1,081114_0709,10067,5000.0,40000.0,8_081114_0709,lorenz2017_task_10067,Decentralized_ full_info,081114_0709_lorenz2017_task_10067
lorenz2011,1,081114_0709,10067,5000.0,40000.0,9_081114_0709,lorenz2017_task_10067,Decentralized_ full_info,081114_0709_lorenz2017_task_10067
lorenz2011,1,081114_0709,10067,200000.0,15320.0,10_081114_0709,lorenz2017_task_10067,Decentralized_ full_info,081114_0709_lorenz2017_task_10067
lorenz2011,1,081114_0709,10067,50000.0,20000.0,11_081114_0709,lorenz2017_task_10067,Decentralized_ full_info,081114_0709_lorenz2017_task_10067
lorenz2011,1,081114_0709,10067,35000.0,34862.0,12_081114_0709,lorenz2017_task_10067,Decentralized_ full_info,081114_0709_lorenz2017_task_10067
lorenz2011,0,081114_0709,198,300.0,251.0,1_081114_0709,lorenz2017_task_198,Solo,081114_0709_lorenz2017_task_198
lorenz2011,0,081114_0709,198,10000.0,10000.0,2_081114_0709,lorenz2017_task_198,Solo,081114_0709_lorenz2017_task_198
lorenz2011,0,081114_0709,198,200.0,275.0,3_081114_0709,lorenz2017_task_198,Solo,081114_0709_lorenz2017_task_198
lorenz2011,0,081114_0709,198,76.0,50.0,4_081114_0709,lorenz2017_task_198,Solo,081114_0709_lorenz2017_task_198
lorenz2011,0,081114_0709,198,120.0,180.0,5_081114_0709,lorenz2017_task_198,Solo,081114_0709_lorenz2017_task_198
lorenz2011,0,081114_0709,198,500.0,200.0,6_081114_0709,lorenz2017_task_198,Solo,081114_0709_lorenz2017_task_198
lorenz2011,0,081114_0709,198,300.0,260.0,7_081114_0709,lorenz2017_task_198,Solo,081114_0709_lorenz2017_task_198
lorenz2011,0,081114_0709,198,1000.0,100.0,8_081114_0709,lorenz2017_task_198,Solo,081114_0709_lorenz2017_task_198
lorenz2011,0,081114_0709,198,1000.0,5000.0,9_081114_0709,lorenz2017_task_198,Solo,081114_0709_lorenz2017_task_198
lorenz2011,0,081114_0709,198,2500.0,5500.0,10_081114_0709,lorenz2017_task_198,Solo,081114_0709_lorenz2017_task_198
lorenz2011,0,081114_0709,198,4000.0,400.0,11_081114_0709,lorenz2017_task_198,Solo,081114_0709_lorenz2017_task_198
lorenz2011,0,081114_0709,198,1000.0,3527.0,12_081114_0709,lorenz2017_task_198,Solo,081114_0709_lorenz2017_task_198
lorenz2011,1,081114_0709,639,222.0,188.0,1_081114_0709,lorenz2017_task_639,Decentralized_ aggregated,081114_0709_lorenz2017_task_639
lorenz2011,1,081114_0709,639,20.0,130.0,2_081114_0709,lorenz2017_task_639,Decentralized_ aggregated,081114_0709_lorenz2017_task_639
lorenz2011,1,081114_0709,639,400.0,400.0,3_081114_0709,lorenz2017_task_639,Decentralized_ aggregated,081114_0709_lorenz2017_task_639
lorenz2011,1,081114_0709,639,750.0,500.0,4_081114_0709,lorenz2017_task_639,Decentralized_ aggregated,081114_0709_lorenz2017_task_639
lorenz2011,1,081114_0709,639,80.0,180.0,5_081114_0709,lorenz2017_task_639,Decentralized_ aggregated,081114_0709_lorenz2017_task_639
lorenz2011,1,081114_0709,639,500.0,450.0,6_081114_0709,lorenz2017_task_639,Decentralized_ aggregated,081114_0709_lorenz2017_task_639
lorenz2011,1,081114_0709,639,250.0,300.0,7_081114_0709,lorenz2017_task_639,Decentralized_ aggregated,081114_0709_lorenz2017_task_639
lorenz2011,1,081114_0709,639,1000.0,800.0,8_081114_0709,lorenz2017_task_639,Decentralized_ aggregated,081114_0709_lorenz2017_task_639
lorenz2011,1,081114_0709,639,200.0,250.0,9_081114_0709,lorenz2017_task_639,Decentralized_ aggregated,081114_0709_lorenz2017_task_639
lorenz2011,1,081114_0709,639,198.0,240.0,10_081114_0709,lorenz2017_task_639,Decentralized_ aggregated,081114_0709_lorenz2017_task_639
lorenz2011,1,081114_0709,639,400.0,264.0,11_081114_0709,lorenz2017_task_639,Decentralized_ aggregated,081114_0709_lorenz2017_task_639
lorenz2011,1,081114_0709,639,200.0,231.0,12_081114_0709,lorenz2017_task_639,Decentralized_ aggregated,081114_0709_lorenz2017_task_639
lorenz2011,1,081114_0709,9272,1000.0,3750.0,1_081114_0709,lorenz2017_task_9272,Decentralized_ full_info,081114_0709_lorenz2017_task_9272
lorenz2011,1,081114_0709,9272,2500.0,4500.0,2_081114_0709,lorenz2017_task_9272,Decentralized_ full_info,081114_0709_lorenz2017_task_9272
lorenz2011,1,081114_0709,9272,3000.0,5000.0,3_081114_0709,lorenz2017_task_9272,Decentralized_ full_info,081114_0709_lorenz2017_task_9272
lorenz2011,1,081114_0709,9272,1700.0,2000.0,4_081114_0709,lorenz2017_task_9272,Decentralized_ full_info,081114_0709_lorenz2017_task_9272
lorenz2011,1,081114_0709,9272,900.0,4200.0,5_081114_0709,lorenz2017_task_9272,Decentralized_ full_info,081114_0709_lorenz2017_task_9272
lorenz2011,1,081114_0709,9272,2000.0,5000.0,6_081114_0709,lorenz2017_task_9272,Decentralized_ full_info,081114_0709_lorenz2017_task_9272
lorenz2011,1,081114_0709,9272,1738.0,4500.0,7_081114_0709,lorenz2017_task_9272,Decentralized_ full_info,081114_0709_lorenz2017_task_9272
lorenz2011,1,081114_0709,9272,2000.0,6000.0,8_081114_0709,lorenz2017_task_9272,Decentralized_ full_info,081114_0709_lorenz2017_task_9272
lorenz2011,1,081114_0709,9272,1000.0,3000.0,9_081114_0709,lorenz2017_task_9272,Decentralized_ full_info,081114_0709_lorenz2017_task_9272
lorenz2011,1,081114_0709,9272,1200.0,3000.0,10_081114_0709,lorenz2017_task_9272,Decentralized_ full_info,081114_0709_lorenz2017_task_9272
lorenz2011,1,081114_0709,9272,4000.0,7500.0,11_081114_0709,lorenz2017_task_9272,Decentralized_ full_info,081114_0709_lorenz2017_task_9272
lorenz2011,1,081114_0709,9272,7500.0,6000.0,12_081114_0709,lorenz2017_task_9272,Decentralized_ full_info,081114_0709_lorenz2017_task_9272
lorenz2011,1,081114_1142,184,23564.0,495.0,1_081114_1142,lorenz2017_task_184,Decentralized_ full_info,081114_1142_lorenz2017_task_184
lorenz2011,1,081114_1142,184,357.0,178.0,2_081114_1142,lorenz2017_task_184,Decentralized_ full_info,081114_1142_lorenz2017_task_184
lorenz2011,1,081114_1142,184,30.0,120.0,3_081114_1142,lorenz2017_task_184,Decentralized_ full_info,081114_1142_lorenz2017_task_184
lorenz2011,1,081114_1142,184,150.0,200.0,4_081114_1142,lorenz2017_task_184,Decentralized_ full_info,081114_1142_lorenz2017_task_184
lorenz2011,1,081114_1142,184,7.0,80.0,5_081114_1142,lorenz2017_task_184,Decentralized_ full_info,081114_1142_lorenz2017_task_184
lorenz2011,1,081114_1142,184,555.0,170.0,6_081114_1142,lorenz2017_task_184,Decentralized_ full_info,081114_1142_lorenz2017_task_184
lorenz2011,1,081114_1142,184,40.0,200.0,7_081114_1142,lorenz2017_task_184,Decentralized_ full_info,081114_1142_lorenz2017_task_184
lorenz2011,1,081114_1142,184,120.0,130.0,8_081114_1142,lorenz2017_task_184,Decentralized_ full_info,081114_1142_lorenz2017_task_184
lorenz2011,1,081114_1142,184,180.0,170.0,9_081114_1142,lorenz2017_task_184,Decentralized_ full_info,081114_1142_lorenz2017_task_184
lorenz2011,1,081114_1142,184,800.0,100.0,10_081114_1142,lorenz2017_task_184,Decentralized_ full_info,081114_1142_lorenz2017_task_184
lorenz2011,1,081114_1142,184,75.0,600.0,11_081114_1142,lorenz2017_task_184,Decentralized_ full_info,081114_1142_lorenz2017_task_184
lorenz2011,1,081114_1142,184,200.0,155.0,12_081114_1142,lorenz2017_task_184,Decentralized_ full_info,081114_1142_lorenz2017_task_184
lorenz2011,0,081114_1142,734,2000.0,231689.0,1_081114_1142,lorenz2017_task_734,Solo,081114_1142_lorenz2017_task_734
lorenz2011,0,081114_1142,734,100000.0,100.0,2_081114_1142,lorenz2017_task_734,Solo,081114_1142_lorenz2017_task_734
lorenz2011,0,081114_1142,734,50.0,130.0,3_081114_1142,lorenz2017_task_734,Solo,081114_1142_lorenz2017_task_734
lorenz2011,0,081114_1142,734,100.0,220.0,4_081114_1142,lorenz2017_task_734,Solo,081114_1142_lorenz2017_task_734
lorenz2011,0,081114_1142,734,220.0,238.0,5_081114_1142,lorenz2017_task_734,Solo,081114_1142_lorenz2017_task_734
lorenz2011,0,081114_1142,734,750.0,555.0,6_081114_1142,lorenz2017_task_734,Solo,081114_1142_lorenz2017_task_734
lorenz2011,0,081114_1142,734,80.0,300.0,7_081114_1142,lorenz2017_task_734,Solo,081114_1142_lorenz2017_task_734
lorenz2011,0,081114_1142,734,300.0,450.0,8_081114_1142,lorenz2017_task_734,Solo,081114_1142_lorenz2017_task_734
lorenz2011,0,081114_1142,734,400000000.0,450000000.0,9_081114_1142,lorenz2017_task_734,Solo,081114_1142_lorenz2017_task_734
lorenz2011,0,081114_1142,734,2823.0,1475.0,10_081114_1142,lorenz2017_task_734,Solo,081114_1142_lorenz2017_task_734
lorenz2011,0,081114_1142,734,200.0,500.0,11_081114_1142,lorenz2017_task_734,Solo,081114_1142_lorenz2017_task_734
lorenz2011,0,081114_1142,734,300.0,600.0,12_081114_1142,lorenz2017_task_734,Solo,081114_1142_lorenz2017_task_734
lorenz2011,1,081114_1142,10067,863.0,15464.0,1_081114_1142,lorenz2017_task_10067,Decentralized_ aggregated,081114_1142_lorenz2017_task_10067
lorenz2011,1,081114_1142,10067,20845.0,4512.0,2_081114_1142,lorenz2017_task_10067,Decentralized_ aggregated,081114_1142_lorenz2017_task_10067
lorenz2011,1,081114_1142,10067,3000.0,70000.0,3_081114_1142,lorenz2017_task_10067,Decentralized_ aggregated,081114_1142_lorenz2017_task_10067
lorenz2011,1,081114_1142,10067,20000.0,35000.0,4_081114_1142,lorenz2017_task_10067,Decentralized_ aggregated,081114_1142_lorenz2017_task_10067
lorenz2011,1,081114_1142,10067,600.0,1200.0,5_081114_1142,lorenz2017_task_10067,Decentralized_ aggregated,081114_1142_lorenz2017_task_10067
lorenz2011,1,081114_1142,10067,125000.0,12500.0,6_081114_1142,lorenz2017_task_10067,Decentralized_ aggregated,081114_1142_lorenz2017_task_10067
lorenz2011,1,081114_1142,10067,10000.0,22000.0,7_081114_1142,lorenz2017_task_10067,Decentralized_ aggregated,081114_1142_lorenz2017_task_10067
lorenz2011,1,081114_1142,10067,15000.0,12000.0,8_081114_1142,lorenz2017_task_10067,Decentralized_ aggregated,081114_1142_lorenz2017_task_10067
lorenz2011,1,081114_1142,10067,120000.0,10000.0,9_081114_1142,lorenz2017_task_10067,Decentralized_ aggregated,081114_1142_lorenz2017_task_10067
lorenz2011,1,081114_1142,10067,8732.0,14000.0,10_081114_1142,lorenz2017_task_10067,Decentralized_ aggregated,081114_1142_lorenz2017_task_10067
lorenz2011,1,081114_1142,10067,30000.0,60000.0,11_081114_1142,lorenz2017_task_10067,Decentralized_ aggregated,081114_1142_lorenz2017_task_10067
lorenz2011,1,081114_1142,10067,5000.0,3000.0,12_081114_1142,lorenz2017_task_10067,Decentralized_ aggregated,081114_1142_lorenz2017_task_10067
lorenz2011,1,081114_1142,198,17.0,219.0,1_081114_1142,lorenz2017_task_198,Decentralized_ full_info,081114_1142_lorenz2017_task_198
lorenz2011,1,081114_1142,198,150.0,132.0,2_081114_1142,lorenz2017_task_198,Decentralized_ full_info,081114_1142_lorenz2017_task_198
lorenz2011,1,081114_1142,198,1000.0,200.0,3_081114_1142,lorenz2017_task_198,Decentralized_ full_info,081114_1142_lorenz2017_task_198
lorenz2011,1,081114_1142,198,100.0,140.0,4_081114_1142,lorenz2017_task_198,Decentralized_ full_info,081114_1142_lorenz2017_task_198
lorenz2011,1,081114_1142,198,150.0,150.0,5_081114_1142,lorenz2017_task_198,Decentralized_ full_info,081114_1142_lorenz2017_task_198
lorenz2011,1,081114_1142,198,382.0,146.0,6_081114_1142,lorenz2017_task_198,Decentralized_ full_info,081114_1142_lorenz2017_task_198
lorenz2011,1,081114_1142,198,250.0,160.0,7_081114_1142,lorenz2017_task_198,Decentralized_ full_info,081114_1142_lorenz2017_task_198
lorenz2011,1,081114_1142,198,150.0,195.0,8_081114_1142,lorenz2017_task_198,Decentralized_ full_info,081114_1142_lorenz2017_task_198
lorenz2011,1,081114_1142,198,700.0,450.0,9_081114_1142,lorenz2017_task_198,Decentralized_ full_info,081114_1142_lorenz2017_task_198
lorenz2011,1,081114_1142,198,76.0,29.0,10_081114_1142,lorenz2017_task_198,Decentralized_ full_info,081114_1142_lorenz2017_task_198
lorenz2011,1,081114_1142,198,50.0,100.0,11_081114_1142,lorenz2017_task_198,Decentralized_ full_info,081114_1142_lorenz2017_task_198
lorenz2011,1,081114_1142,198,3000.0,200.0,12_081114_1142,lorenz2017_task_198,Decentralized_ full_info,081114_1142_lorenz2017_task_198
lorenz2011,0,081114_1142,639,276.0,47.0,1_081114_1142,lorenz2017_task_639,Solo,081114_1142_lorenz2017_task_639
lorenz2011,0,081114_1142,639,3.0,14.0,2_081114_1142,lorenz2017_task_639,Solo,081114_1142_lorenz2017_task_639
lorenz2011,0,081114_1142,639,180.0,120.0,3_081114_1142,lorenz2017_task_639,Solo,081114_1142_lorenz2017_task_639
lorenz2011,0,081114_1142,639,1000.0,300.0,4_081114_1142,lorenz2017_task_639,Solo,081114_1142_lorenz2017_task_639
lorenz2011,0,081114_1142,639,3500.0,400.0,5_081114_1142,lorenz2017_task_639,Solo,081114_1142_lorenz2017_task_639
lorenz2011,0,081114_1142,639,125.0,65.0,6_081114_1142,lorenz2017_task_639,Solo,081114_1142_lorenz2017_task_639
lorenz2011,0,081114_1142,639,100.0,60.0,7_081114_1142,lorenz2017_task_639,Solo,081114_1142_lorenz2017_task_639
lorenz2011,0,081114_1142,639,700.0,950.0,8_081114_1142,lorenz2017_task_639,Solo,081114_1142_lorenz2017_task_639
lorenz2011,0,081114_1142,639,150.0,60.0,9_081114_1142,lorenz2017_task_639,Solo,081114_1142_lorenz2017_task_639
lorenz2011,0,081114_1142,639,175.0,60.0,10_081114_1142,lorenz2017_task_639,Solo,081114_1142_lorenz2017_task_639
lorenz2011,0,081114_1142,639,40.0,55.0,11_081114_1142,lorenz2017_task_639,Solo,081114_1142_lorenz2017_task_639
lorenz2011,0,081114_1142,639,10.0,5.0,12_081114_1142,lorenz2017_task_639,Solo,081114_1142_lorenz2017_task_639
lorenz2011,1,081114_1142,9272,846.0,34256.0,1_081114_1142,lorenz2017_task_9272,Decentralized_ aggregated,081114_1142_lorenz2017_task_9272
lorenz2011,1,081114_1142,9272,8412.0,41235.0,2_081114_1142,lorenz2017_task_9272,Decentralized_ aggregated,081114_1142_lorenz2017_task_9272
lorenz2011,1,081114_1142,9272,10000.0,50000.0,3_081114_1142,lorenz2017_task_9272,Decentralized_ aggregated,081114_1142_lorenz2017_task_9272
